CONTROL,SHIPMONTH,WEIGHT,WGTADJ,REGION,SECTIONS,STATUS,PRICE,SQFT,BEDROOMS,TITLED,LOCATION,FOUNDATION,SECURED,JSTATUS,JPRICE,JSQFT,JBEDROOM,JTITLE,JLOCATION,JFOUNDATION,JSECURED
18011004,201801,27.1429,1.0717,3,2,2,58000,1500,3,2,3,3,1,R,R,R,R,R,R,R,R
18011005,201801,8.4421,1.0717,4,2,2,135000,2000,3,2,1,2,1,I,I,I,I,I,I,I,I
18011006,201801,8.4421,1.0717,4,2,2,174000,2400,3,2,1,2,1,I,I,I,I,I,I,I,I
18011007,201801,8.4421,1.0717,4,2,2,139000,1700,3,2,3,2,1,R,R,R,R,R,R,R,R
18011008,201801,8.4421,1.0717,4,2,2,238000,1500,3,2,1,3,1,R,R,R,R,R,R,R,R
18011009,201801,8.4421,1.0717,4,2,2,110000,1500,3,2,1,3,1,R,I,I,I,I,I,I,I
18011010,201801,8.4421,1.0717,4,2,2,126000,1800,3,2,1,2,1,I,I,I,I,I,I,I,I
18011011,201801,8.4421,1.0717,4,2,2,180000,1500,3,2,1,2,1,R,R,R,R,R,R,R,R
18011012,201801,8.4421,1.0717,4,2,2,110000,1500,3,2,1,2,1,I,I,I,I,I,I,I,I
18011013,201801,8.4421,1.0717,4,2,2,67000,1500,3,2,3,3,1,R,R,R,R,R,R,I,I
18011014,201801,8.4421,1.0717,4,2,2,131000,1500,3,2,1,2,1,R,R,R,R,R,R,R,R
18011015,201801,8.4421,1.0717,4,2,2,238000,1600,3,2,1,2,1,R,R,R,R,R,R,R,R
18011016,201801,8.4421,1.0717,4,2,2,58000,1200,3,2,3,2,1,R,R,R,R,R,R,I,I
18011017,201801,5.3500000000000005,1.0717,1,2,2,53000,1100,3,2,3,3,9,R,R,R,R,R,R,R,R
18011018,201801,5.3500000000000005,1.0717,1,2,2,84000,1100,3,2,1,3,9,R,I,I,I,I,R,I,I
18011019,201801,5.3500000000000005,1.0717,1,2,2,73000,1300,3,2,3,3,9,R,R,R,R,R,R,R,R
18011020,201801,5.3500000000000005,1.0717,1,2,2,88000,1800,3,2,1,2,9,R,R,R,R,R,R,R,R
18011021,201801,5.3500000000000005,1.0717,1,2,2,86000,1500,3,2,1,2,9,R,R,R,R,R,R,R,R
18011022,201801,6.736400000000001,1.0717,3,2,2,82000,1700,3,1,1,3,1,I,I,I,I,I,I,I,I
18011023,201801,6.736400000000001,1.0717,3,2,2,72000,1300,3,1,1,3,1,I,I,I,I,I,I,I,I
18011024,201801,27.1429,1.0717,3,2,2,94000,1700,3,2,1,3,1,R,R,R,R,R,R,R,R
18011025,201801,27.1429,1.0717,3,2,2,156000,1700,1,2,1,3,1,R,R,R,R,R,R,R,R
18011026,201801,27.1429,1.0717,3,2,2,75000,1500,3,2,1,3,1,I,I,I,I,I,I,I,I
18011027,201801,27.1429,1.0717,3,2,2,137000,1700,3,2,1,3,1,R,R,R,R,R,R,R,R
18011028,201801,27.1429,1.0717,3,2,2,84000,1700,1,2,1,3,1,I,I,I,I,I,I,I,I
18011029,201801,27.1429,1.0717,3,2,2,68000,1100,3,2,1,2,1,I,I,I,I,I,I,I,I
18011030,201801,27.1429,1.0717,3,2,2,120000,2500,3,2,3,3,1,R,R,R,R,R,R,R,R
18011031,201801,27.1429,1.0717,3,2,2,48900,1300,3,2,1,3,1,R,R,R,R,R,R,R,R
18011032,201801,6.736400000000001,1.0717,2,2,2,84000,1600,3,2,3,3,9,I,I,I,I,I,I,I,I
18011033,201801,6.736400000000001,1.0717,2,2,2,54000,2400,3,2,3,3,9,R,R,R,R,R,R,R,R
18011034,201801,6.736400000000001,1.0717,2,2,2,54000,1600,3,2,1,3,9,R,R,R,R,R,R,R,R
18011035,201801,6.736400000000001,1.0717,2,2,2,72000,1200,3,2,1,3,9,R,I,R,R,R,R,R,R
18011036,201801,6.736400000000001,1.0717,2,2,2,70000,1900,3,2,1,3,9,R,R,I,I,R,R,R,R
18011037,201801,6.736400000000001,1.0717,2,2,2,78000,1400,3,2,1,3,9,I,I,I,I,I,I,I,I
18011038,201801,6.736400000000001,1.0717,2,2,2,76000,1300,3,2,1,3,9,I,I,I,I,I,I,I,I
18011039,201801,6.736400000000001,1.0717,2,2,2,104000,1600,3,1,1,3,9,R,R,R,R,R,R,R,R
18011040,201801,27.1429,1.0717,3,2,2,66000,1600,3,2,3,3,1,R,R,R,R,R,R,R,R
18011041,201801,27.1429,1.0717,3,2,2,79000,1600,3,2,3,3,1,R,I,I,I,I,I,I,I
18011042,201801,6.736400000000001,1.0717,2,2,2,79000,1500,3,2,1,3,9,I,I,I,I,I,I,I,I
18011043,201801,6.736400000000001,1.0717,2,2,2,54000,1500,3,2,1,3,9,R,R,R,R,I,I,I,I
18011044,201801,6.736400000000001,1.0717,2,2,2,79000,1500,3,2,1,3,9,I,I,I,I,I,I,I,I
18011045,201801,6.736400000000001,1.0717,2,2,2,85000,1700,3,3,1,3,9,I,I,I,I,I,I,I,I
18011046,201801,6.736400000000001,1.0717,2,2,2,76000,1300,3,2,1,2,9,I,I,I,I,I,I,I,I
18011047,201801,6.736400000000001,1.0717,2,2,2,69000,1300,3,2,1,3,9,R,R,R,R,R,R,R,R
18011048,201801,6.736400000000001,1.0717,2,2,2,82000,1600,3,2,1,2,9,I,I,I,I,I,I,I,I
18011049,201801,6.736400000000001,1.0717,2,2,2,86000,1600,3,2,1,3,9,R,R,R,R,R,R,R,R
18011050,201801,6.736400000000001,1.0717,2,2,2,79000,1500,3,2,1,3,9,I,I,I,I,I,I,I,I
18011051,201801,6.736400000000001,1.0717,2,2,2,69000,1500,3,2,1,3,9,R,R,R,R,R,R,R,R
18011052,201801,6.736400000000001,1.0717,2,2,2,76000,1300,3,3,1,3,9,R,I,I,I,I,R,I,I
18011053,201801,6.736400000000001,1.0717,2,2,2,165000,2000,3,2,1,3,9,R,R,R,R,R,R,R,R
18011054,201801,27.1429,1.0717,3,2,2,118000,2500,3,2,3,3,1,R,R,R,R,R,R,R,R
18011055,201801,27.1429,1.0717,3,2,2,68000,1900,3,2,3,3,1,R,R,R,R,R,R,R,R
18011056,201801,27.1429,1.0717,3,2,2,67000,1900,3,2,3,3,1,R,R,R,R,R,R,R,R
18011057,201801,27.1429,1.0717,3,2,2,112000,2500,3,2,3,3,1,R,I,R,R,I,R,R,R
18011058,201801,6.736400000000001,1.0717,2,2,2,112000,2400,3,2,3,3,9,R,R,R,R,R,R,R,R
18011059,201801,6.736400000000001,1.0717,2,2,2,87000,1800,3,2,3,3,9,R,R,R,R,R,R,R,R
18011060,201801,8.4421,1.0717,4,2,2,97000,1200,1,2,3,2,1,I,I,I,I,I,I,I,I
18011061,201801,8.4421,1.0717,4,2,2,71000,1600,3,2,3,3,1,R,R,R,R,R,R,I,I
18011062,201801,8.4421,1.0717,4,2,2,81000,1900,3,2,3,3,1,R,R,R,R,R,R,R,R
18011063,201801,5.3500000000000005,1.0717,1,2,2,74000,1500,3,2,1,2,9,R,R,R,R,R,R,R,R
18011064,201801,5.3500000000000005,1.0717,1,2,2,115000,1600,3,2,1,3,9,R,I,R,R,R,R,R,R
18011065,201801,5.3500000000000005,1.0717,1,2,2,123000,1700,3,2,1,3,9,I,I,I,I,I,I,I,I
18011066,201801,5.3500000000000005,1.0717,1,2,2,76000,1100,3,1,3,2,9,R,R,R,R,R,R,R,R
18011067,201801,5.3500000000000005,1.0717,1,2,2,85000,1700,3,2,3,2,9,R,R,R,R,R,R,R,R
18011068,201801,27.1429,1.0717,3,2,2,100000,2100,3,2,3,3,1,R,R,R,R,R,R,R,R
18011069,201801,6.736400000000001,1.0717,2,2,2,113000,1700,3,1,3,2,9,R,R,R,R,R,R,R,R
18011070,201801,27.1429,1.0717,3,2,2,88000,1700,3,2,3,3,1,R,R,R,R,R,R,R,R
18011071,201801,8.4421,1.0717,4,2,2,90000,1200,1,2,1,2,1,R,R,R,R,R,R,R,R
18011072,201801,8.4421,1.0717,4,2,2,58000,1100,3,2,1,3,1,R,R,R,R,R,R,R,R
18011073,201801,8.4421,1.0717,4,2,2,96000,1600,3,2,3,2,1,R,R,R,R,R,R,R,R
18011074,201801,8.4421,1.0717,4,2,2,111000,1800,3,2,1,3,1,R,R,R,R,R,R,R,R
18011075,201801,8.4421,1.0717,4,2,2,130000,1900,3,2,3,3,1,I,I,I,I,I,I,I,I
18011076,201801,8.4421,1.0717,4,2,2,100000,1300,3,2,3,3,1,I,I,I,I,I,I,I,I
18011077,201801,5.3500000000000005,1.0717,1,2,2,107000,1500,3,3,1,3,9,I,I,I,I,I,I,I,I
18011078,201801,5.3500000000000005,1.0717,1,2,2,115000,1200,3,2,1,3,9,R,R,R,R,R,R,R,R
18011079,201801,5.3500000000000005,1.0717,1,2,2,105000,1100,3,2,1,2,9,R,R,R,R,R,R,R,R
18011080,201801,5.3500000000000005,1.0717,1,2,2,107000,1500,3,2,1,3,9,I,I,I,I,I,I,I,I
18011081,201801,5.3500000000000005,1.0717,1,2,2,87000,1500,3,2,1,3,9,R,R,R,R,R,R,R,R
18011082,201801,5.3500000000000005,1.0717,1,2,2,145000,2000,3,1,3,3,9,R,R,R,R,R,R,R,R
18011083,201801,27.1429,1.0717,3,2,2,97000,2500,3,2,3,2,1,R,R,R,R,R,R,R,R
18011084,201801,27.1429,1.0717,3,2,2,69000,1600,3,2,3,3,1,R,R,R,R,R,R,R,R
18011085,201801,27.1429,1.0717,3,2,2,74000,1600,3,2,3,3,1,R,R,R,R,R,R,R,R
18011086,201801,27.1429,1.0717,3,2,2,76000,2100,3,2,3,3,1,R,R,R,R,R,R,R,R
18011087,201801,27.1429,1.0717,3,2,2,80000,1600,3,3,3,3,1,R,R,R,R,R,R,R,R
18011088,201801,27.1429,1.0717,3,2,2,80000,1700,3,2,3,3,1,R,R,R,R,R,R,R,R
18011089,201801,27.1429,1.0717,3,2,2,82000,1700,3,2,3,3,1,I,I,I,I,I,I,I,I
18011090,201801,27.1429,1.0717,3,2,2,75000,2100,3,2,3,3,1,R,R,R,R,R,R,R,R
18011091,201801,27.1429,1.0717,3,2,2,48900,1500,3,2,3,3,1,R,R,R,R,R,R,R,R
18011092,201801,27.1429,1.0717,3,2,2,48900,1100,3,2,3,2,1,R,R,R,R,R,R,R,R
18011093,201801,27.1429,1.0717,3,2,2,102000,1800,3,1,3,3,1,R,R,R,R,R,R,R,R
18011094,201801,27.1429,1.0717,3,2,2,70000,1600,3,2,3,2,1,R,R,R,R,R,R,R,R
18011095,201801,27.1429,1.0717,3,2,2,71000,1600,3,2,3,3,1,R,R,R,R,R,R,R,R
18011096,201801,27.1429,1.0717,3,2,2,9,1900,3,2,1,3,1,R,9,R,R,R,R,R,R
18011097,201801,27.1429,1.0717,3,2,2,83000,1700,3,2,3,3,1,I,I,I,I,I,I,I,I
18011098,201801,27.1429,1.0717,3,2,2,120000,1900,3,2,3,3,1,R,R,R,R,R,R,R,R
18011099,201801,27.1429,1.0717,3,2,2,48900,2000,3,2,1,3,1,R,R,R,R,R,R,R,R
18011100,201801,27.1429,1.0717,3,2,2,67000,2000,3,1,1,3,1,R,R,R,R,R,R,R,R
18011101,201801,27.1429,1.0717,3,2,2,48900,1900,3,2,3,3,1,R,R,R,R,R,R,R,R
18011102,201801,27.1429,1.0717,3,2,2,111000,2100,3,2,3,3,1,R,R,R,R,R,R,R,R
18011103,201801,27.1429,1.0717,3,2,2,156000,2000,3,2,3,3,1,R,R,R,R,R,R,R,R
18011104,201801,27.1429,1.0717,3,2,2,135000,1900,3,2,3,3,1,R,R,R,R,R,R,R,R
18011105,201801,27.1429,1.0717,3,2,2,65000,1100,3,2,3,3,1,R,R,R,R,R,R,R,R
18011106,201801,27.1429,1.0717,3,2,2,65000,1100,3,2,3,3,1,I,I,I,I,I,I,I,I
18011107,201801,27.1429,1.0717,3,2,2,97000,1700,3,2,3,3,1,R,R,R,R,R,R,R,R
18011108,201801,27.1429,1.0717,3,2,2,96000,1900,3,2,1,3,1,R,R,R,R,R,R,R,R
18011109,201801,8.4421,1.0717,4,2,2,72000,970,1,2,3,1,9,R,R,R,R,R,R,I,R
18011110,201801,5.6281,1.0717,5,3,2,191000,2600,3,2,3,1,9,R,R,R,R,R,R,R,R
18011111,201801,8.4421,1.0717,4,2,2,130000,1700,3,3,3,1,9,R,R,R,R,R,R,R,R
18011112,201801,8.4421,1.0717,4,2,2,88000,970,1,1,3,1,9,I,I,I,I,I,I,I,I
18011113,201801,8.4421,1.0717,4,2,2,127000,1800,3,1,3,1,9,R,R,R,R,R,R,R,R
18011114,201801,8.4421,1.0717,4,2,2,238000,2400,3,2,3,1,9,R,R,R,R,R,R,R,R
18011115,201801,27.1429,1.0717,4,2,2,139000,2100,3,2,3,1,9,I,I,I,I,I,I,I,I
18011116,201801,8.4421,1.0717,4,2,2,109000,1600,1,2,3,1,9,R,R,R,R,R,R,R,R
18011117,201801,8.4421,1.0717,4,2,2,96000,970,1,1,3,1,9,R,R,R,R,R,R,R,R
18011118,201801,5.6281,1.0717,5,3,2,160000,2400,3,3,3,1,9,R,R,R,R,R,R,R,R
18011119,201801,8.4421,1.0717,4,2,2,84000,1300,3,2,3,1,9,R,R,R,R,R,R,R,R
18011120,201801,8.4421,1.0717,4,2,2,126000,1800,3,1,1,1,9,I,I,I,I,I,I,I,I
18011121,201801,8.4421,1.0717,4,2,2,119000,1200,3,2,3,1,9,R,R,R,R,R,R,R,R
18011122,201801,8.4421,1.0717,4,2,2,113000,1600,3,2,1,1,9,I,I,I,I,I,I,I,I
18011123,201801,5.3500000000000005,1.0717,1,2,2,232000,1800,3,2,1,1,9,R,R,R,R,R,R,R,R
18011124,201801,5.3500000000000005,1.0717,1,2,2,98000,1700,3,2,3,1,9,R,R,R,R,R,R,R,R
18011125,201801,8.4421,1.0717,4,2,2,113000,1600,3,1,3,1,9,R,I,I,I,I,I,I,R
18011126,201801,8.4421,1.0717,4,2,2,141000,2100,3,2,3,1,9,R,I,I,I,I,I,I,R
18011127,201801,27.1429,1.0717,3,2,2,156000,2500,3,2,3,1,9,R,R,R,R,R,R,R,R
18011128,201801,27.1429,1.0717,3,2,2,79000,1600,3,2,3,1,9,I,I,I,I,I,I,I,I
18011129,201801,27.1429,1.0717,3,2,2,84000,1700,3,2,3,1,9,R,R,R,R,R,R,R,R
18011130,201801,6.736400000000001,1.0717,2,2,2,70000,1300,3,2,1,1,9,R,R,R,R,I,R,I,R
18011131,201801,6.736400000000001,1.0717,2,2,2,98000,1900,3,2,3,1,9,R,R,R,R,R,R,R,R
18011132,201801,6.736400000000001,1.0717,2,2,2,114000,1900,1,2,3,1,9,R,R,R,R,R,R,R,R
18011133,201801,8.4421,1.0717,4,2,2,156000,2400,3,2,3,1,9,I,I,I,I,I,I,I,I
18011134,201801,8.4421,1.0717,4,2,2,110000,1500,3,1,3,1,9,R,I,I,I,I,I,I,R
18011135,201801,8.4421,1.0717,4,2,2,93000,1200,3,3,3,1,9,I,I,I,I,I,I,I,I
18011136,201801,8.4421,1.0717,4,2,2,102000,1200,3,1,3,1,9,R,R,R,R,R,R,R,R
18011137,201801,5.3500000000000005,1.0717,1,2,2,232000,1300,1,2,1,1,9,R,R,R,R,R,R,R,R
18011138,201801,5.3500000000000005,1.0717,1,2,2,70000,1000,3,1,3,1,9,R,R,R,R,R,R,R,R
18011139,201801,5.3500000000000005,1.0717,1,2,2,107000,1500,3,2,1,1,9,I,I,I,I,I,I,I,I
18011140,201801,27.1429,1.0717,3,2,2,103000,1300,3,2,3,1,9,R,R,R,R,I,R,R,R
18011141,201801,6.736400000000001,1.0717,2,2,2,9,1500,3,1,1,1,9,R,9,I,I,I,R,I,R
18011142,201801,8.4421,1.0717,4,2,2,118000,1700,3,1,1,1,9,I,I,I,I,I,I,I,I
18011143,201801,8.4421,1.0717,4,2,2,78000,1900,3,1,3,1,9,R,R,R,R,R,R,R,R
18011144,201801,8.4421,1.0717,4,2,2,83000,1600,3,1,1,1,9,R,R,R,R,R,R,R,R
18011145,201801,8.4421,1.0717,4,2,2,120000,1800,3,2,3,1,9,R,R,R,R,R,R,R,R
18011146,201801,5.6281,1.0717,5,3,2,110000,2000,3,2,3,1,9,R,R,R,R,R,R,R,R
18011147,201801,5.3500000000000005,1.0717,1,2,2,91000,1200,3,2,3,1,9,R,R,R,R,R,R,R,R
18011148,201801,5.3500000000000005,1.0717,1,2,2,143000,1500,3,2,1,1,9,R,R,R,R,R,R,R,R
18011149,201801,5.3500000000000005,1.0717,1,2,2,90000,1500,3,2,1,1,9,R,R,R,R,R,R,R,R
18011150,201801,5.3500000000000005,1.0717,1,2,2,123000,1700,3,2,1,1,9,I,I,I,I,I,I,I,I
18011151,201801,5.3500000000000005,1.0717,1,2,2,84000,1300,3,2,1,1,9,R,R,R,R,R,R,R,R
18011152,201801,5.3500000000000005,1.0717,1,2,2,80000,1300,3,2,3,1,9,R,R,R,R,R,R,R,R
18011153,201801,5.3500000000000005,1.0717,1,2,2,84000,1100,3,2,1,1,9,I,I,I,I,I,I,I,I
18011154,201801,5.3500000000000005,1.0717,1,2,2,232000,1700,3,2,1,1,9,R,R,R,R,R,R,R,R
18011155,201801,5.3500000000000005,1.0717,1,2,2,118000,1600,3,1,3,1,9,R,R,R,R,R,R,R,R
18011156,201801,27.1429,1.0717,3,2,2,79000,1600,3,2,3,1,9,R,I,R,R,R,R,R,R
18011157,201801,27.1429,1.0717,3,2,2,79000,1600,3,2,3,1,9,I,I,I,I,I,I,I,I
18011158,201801,27.1429,1.0717,3,2,2,107000,1800,3,2,3,1,9,R,R,R,R,R,R,R,R
18011159,201801,27.1429,1.0717,3,2,2,79000,1600,3,2,3,1,9,I,I,I,I,I,I,I,I
18011160,201801,8.4421,1.0717,4,2,1,127000,1800,3,9,9,9,9,I,I,I,I,9,9,9,9
18011161,201801,8.4421,1.0717,4,2,1,114000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18011162,201801,8.4421,1.0717,4,2,1,120000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18011163,201801,8.4421,1.0717,4,2,1,139000,2100,3,9,9,9,9,R,I,R,R,9,9,9,9
18011164,201801,27.1429,1.0717,3,2,1,84000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18011165,201801,27.1429,1.0717,3,2,1,156000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011166,201801,27.1429,1.0717,3,2,1,85000,1700,3,9,9,9,9,I,I,I,I,9,9,9,9
18011167,201801,27.1429,1.0717,3,2,1,79000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18011168,201801,8.4421,1.0717,4,2,1,173000,2000,3,9,9,9,9,R,R,R,R,9,9,9,9
18011169,201801,8.4421,1.0717,4,2,1,98000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011170,201801,8.4421,1.0717,4,2,1,129000,2000,3,9,9,9,9,R,R,R,R,9,9,9,9
18011171,201801,5.6281,1.0717,5,3,1,120000,2200,3,9,9,9,9,R,R,R,R,9,9,9,9
18011172,201801,27.1429,1.0717,3,2,1,80000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18011173,201801,6.736400000000001,1.0717,2,2,1,113000,2400,3,9,9,9,9,I,I,I,I,9,9,9,9
18011174,201801,6.736400000000001,1.0717,2,2,1,98000,2100,3,9,9,9,9,I,I,I,I,9,9,9,9
18011175,201801,27.1429,1.0717,3,2,1,106000,2000,3,9,9,9,9,R,R,R,R,9,9,9,9
18011176,201801,27.1429,1.0717,3,2,1,65000,1300,3,9,9,9,9,R,R,R,R,9,9,9,9
18011177,201801,6.736400000000001,1.0717,2,2,1,165000,2400,3,9,9,9,9,R,R,R,R,9,9,9,9
18011178,201801,27.1429,1.0717,3,2,1,108000,2500,3,9,9,9,9,R,I,R,R,9,9,9,9
18011179,201801,27.1429,1.0717,3,2,1,92000,2000,3,9,9,9,9,R,I,R,R,9,9,9,9
18011180,201801,8.4421,1.0717,4,2,1,113000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18011181,201801,8.4421,1.0717,4,2,1,97000,970,3,9,9,9,9,R,R,R,R,9,9,9,9
18011182,201801,5.3500000000000005,1.0717,1,2,1,118000,1600,3,9,9,9,9,R,I,I,I,9,9,9,9
18011183,201801,8.4421,1.0717,4,2,1,102000,1400,1,9,9,9,9,I,I,I,I,9,9,9,9
18011184,201801,27.1429,1.0717,3,2,1,112000,2500,3,9,9,9,9,R,I,I,I,9,9,9,9
18011185,201801,27.1429,1.0717,3,2,1,66000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18011186,201801,27.1429,1.0717,3,2,1,92000,2200,3,9,9,9,9,R,R,R,R,9,9,9,9
18011187,201801,8.4421,1.0717,4,2,1,76000,970,1,9,9,9,9,R,R,R,R,9,9,9,9
18011188,201801,27.1429,1.0717,3,2,1,78000,1500,3,9,9,9,9,R,I,I,I,9,9,9,9
18011189,201801,27.1429,1.0717,3,2,1,73000,2100,3,9,9,9,9,R,R,R,R,9,9,9,9
18011190,201801,6.736400000000001,1.0717,2,2,1,88000,1800,3,9,9,9,9,I,I,I,I,9,9,9,9
18011191,201801,5.3500000000000005,1.0717,1,2,1,93000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18011192,201801,27.1429,1.0717,3,2,1,72000,1300,3,9,9,9,9,R,I,I,I,9,9,9,9
18011193,201801,27.1429,1.0717,3,2,1,90000,1900,3,9,9,9,9,I,I,I,I,9,9,9,9
18011194,201801,8.4421,1.0717,4,2,1,133000,2000,3,9,9,9,9,I,I,I,I,9,9,9,9
18011195,201801,8.4421,1.0717,4,2,1,95000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18011196,201801,8.4421,1.0717,4,2,1,91000,1100,3,9,9,9,9,R,I,R,R,9,9,9,9
18011197,201801,27.1429,1.0717,3,2,1,94000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18011198,201801,8.4421,1.0717,4,2,1,121000,1700,3,9,9,9,9,I,I,I,I,9,9,9,9
18011199,201801,5.6281,1.0717,5,3,1,188000,2800,3,9,9,9,9,R,R,R,R,9,9,9,9
18011200,201801,5.6281,1.0717,5,3,1,110000,1400,3,9,9,9,9,I,I,I,I,9,9,9,9
18011201,201801,8.4421,1.0717,4,2,1,95000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011202,201801,5.6281,1.0717,5,3,1,119000,1700,3,9,9,9,9,I,I,I,I,9,9,9,9
18011203,201801,8.4421,1.0717,4,2,1,91000,1100,3,9,9,9,9,I,I,I,I,9,9,9,9
18011204,201801,6.736400000000001,1.0717,2,2,1,93000,2000,3,9,9,9,9,R,I,I,I,9,9,9,9
18011205,201801,5.3500000000000005,1.0717,1,2,1,92000,1200,3,9,9,9,9,R,I,R,R,9,9,9,9
18011206,201801,27.1429,1.0717,3,2,1,87000,1800,3,9,9,9,9,I,I,I,I,9,9,9,9
18011207,201801,6.736400000000001,1.0717,2,2,1,85000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18011208,201801,8.4421,1.0717,4,2,1,113000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18011209,201801,6.736400000000001,1.0717,2,2,1,76000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011210,201801,6.736400000000001,1.0717,3,2,1,48900,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011211,201801,6.736400000000001,1.0717,2,2,1,82000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18011212,201801,6.736400000000001,1.0717,2,2,1,85000,1700,3,9,9,9,9,I,I,I,I,9,9,9,9
18011213,201801,6.736400000000001,1.0717,2,2,1,79000,1500,3,9,9,9,9,I,I,I,I,9,9,9,9
18011214,201801,6.736400000000001,1.0717,2,2,1,92000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011215,201801,6.736400000000001,1.0717,2,2,1,63000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011216,201801,5.3500000000000005,1.0717,1,2,1,64000,1300,3,9,9,9,9,R,R,R,R,9,9,9,9
18011217,201801,8.4421,1.0717,4,2,1,105000,1400,1,9,9,9,9,R,R,R,R,9,9,9,9
18011218,201801,27.1429,1.0717,3,2,1,100000,2500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011219,201801,8.4421,1.0717,4,2,1,100000,2000,3,9,9,9,9,R,R,R,R,9,9,9,9
18011220,201801,27.1429,1.0717,3,2,1,58000,1400,3,9,9,9,9,R,R,R,R,9,9,9,9
18011221,201801,27.1429,1.0717,3,2,1,95000,2000,3,9,9,9,9,I,I,I,I,9,9,9,9
18011222,201801,6.736400000000001,1.0717,2,2,1,78000,1400,3,9,9,9,9,I,I,I,I,9,9,9,9
18011223,201801,5.3500000000000005,1.0717,1,2,1,86000,1200,3,9,9,9,9,I,I,I,I,9,9,9,9
18011224,201801,6.736400000000001,1.0717,2,2,1,83000,1400,3,9,9,9,9,R,R,R,R,9,9,9,9
18011225,201801,6.736400000000001,1.0717,2,2,1,82000,1500,3,9,9,9,9,R,I,R,R,9,9,9,9
18011226,201801,6.736400000000001,1.0717,2,2,1,68000,1300,3,9,9,9,9,R,R,R,R,9,9,9,9
18011227,201801,5.3500000000000005,1.0717,1,2,1,84000,1100,3,9,9,9,9,R,I,R,R,9,9,9,9
18011228,201801,5.3500000000000005,1.0717,1,2,1,88000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18011229,201801,8.4421,1.0717,4,2,1,105000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011230,201801,5.3500000000000005,1.0717,1,2,1,113000,1800,3,9,9,9,9,R,R,R,R,9,9,9,9
18011231,201801,5.3500000000000005,1.0717,1,2,1,90000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011232,201801,6.736400000000001,1.0717,2,2,1,92000,1900,1,9,9,9,9,R,I,I,I,9,9,9,9
18011233,201801,27.1429,1.0717,3,2,1,48900,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011234,201801,6.736400000000001,1.0717,2,2,1,93000,2100,3,9,9,9,9,R,R,R,R,9,9,9,9
18011235,201801,27.1429,1.0717,3,2,1,98000,2100,3,9,9,9,9,R,I,R,R,9,9,9,9
18011236,201801,27.1429,1.0717,3,2,1,75000,1500,3,9,9,9,9,I,I,I,I,9,9,9,9
18011237,201801,6.736400000000001,1.0717,2,2,1,83000,2100,3,9,9,9,9,R,R,R,R,9,9,9,9
18011238,201801,27.1429,1.0717,3,2,1,99000,2200,3,9,9,9,9,R,I,R,R,9,9,9,9
18011239,201801,27.1429,1.0717,3,2,1,84000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18011240,201801,27.1429,1.0717,3,2,1,73000,1900,3,9,9,9,9,R,R,R,R,9,9,9,9
18011241,201801,27.1429,1.0717,3,2,1,68000,1800,3,9,9,9,9,R,R,R,R,9,9,9,9
18011242,201801,6.736400000000001,1.0717,2,2,1,87000,2100,3,9,9,9,9,R,R,R,R,9,9,9,9
18011243,201801,27.1429,1.0717,3,2,1,59000,1900,3,9,9,9,9,R,R,R,R,9,9,9,9
18011244,201801,6.736400000000001,1.0717,2,2,1,96000,1800,3,9,9,9,9,R,R,R,R,9,9,9,9
18011245,201801,27.1429,1.0717,3,2,1,105000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18011246,201801,27.1429,1.0717,3,2,1,79000,1500,3,9,9,9,9,R,R,R,R,9,9,9,9
18011247,201801,27.1429,1.0717,3,2,1,80000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18011248,201801,27.1429,1.0717,3,2,1,69000,1100,3,9,9,9,9,R,R,R,R,9,9,9,9
18011249,201801,6.736400000000001,1.0717,2,2,1,73000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
